target,drug_ratio,Polymer_ratio,The 3rd component_ratio,Technique,tech_temp,Temperature/,RH/%,Time/d,MinAbsEStateIndex,MinPartialCharge,MaxAbsPartialCharge,BalabanJ,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA2,PEOE_VSA4,PEOE_VSA7,PEOE_VSA8,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA9,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,TPSA,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState3,VSA_EState8,VSA_EState9,FractionCSP3,NumAtomStereoCenters,NumHDonors,NumHeteroatoms,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,MolLogP,fr_ArN,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_bicyclic,fr_halogen,fr_nitro_arom,fr_oxazole,fr_para_hydroxylation,fr_phenol_noOrthoHbond,fr_piperdine,fr_priamide,fr_tetrazole,fr_urea,Tg_polymer,MaxEStateIndex_polymer,MinAbsEStateIndex_polymer,MinEStateIndex_polymer,MaxAbsPartialCharge_polymer,MinAbsPartialCharge_polymer,BCUT2D_MWLOW_polymer,BCUT2D_MRHI_polymer,BCUT2D_MRLOW_polymer,PEOE_VSA14_polymer,PEOE_VSA3_polymer,EState_VSA10_polymer,EState_VSA7_polymer,VSA_EState4_polymer,VSA_EState8_polymer,fr_Ndealkylation1_polymer,fr_unbrch_alkane_polymer,PEOE_VSA14_3com,EState_VSA6_3com
1,49.5,49.5,1,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,45,13.5793784,0.015375016,-1.252900206,0.468602342,0.311404757,9.636144471,5.82947623,-0.169149396,23.87722115,0,19.17814874,44.91424459,-3.513750844,12.24789031,2,1,29.55728603,0
1,24.8,74.3,0.9,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,45,13.5793784,0.015375016,-1.252900206,0.468602342,0.311404757,9.636144471,5.82947623,-0.169149396,23.87722115,0,19.17814874,44.91424459,-3.513750844,12.24789031,2,1,29.55728603,0
1,16.5,82.5,1,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,45,13.5793784,0.015375016,-1.252900206,0.468602342,0.311404757,9.636144471,5.82947623,-0.169149396,23.87722115,0,19.17814874,44.91424459,-3.513750844,12.24789031,2,1,29.55728603,0
1,49.5,49.5,1,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,45,13.5793784,0.015375016,-1.252900206,0.468602342,0.311404757,9.636144471,5.82947623,-0.169149396,23.87722115,0,19.17814874,44.91424459,-3.513750844,12.24789031,2,1,5.969305288,0
1,24.8,74.3,0.9,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,45,13.5793784,0.015375016,-1.252900206,0.468602342,0.311404757,9.636144471,5.82947623,-0.169149396,23.87722115,0,19.17814874,44.91424459,-3.513750844,12.24789031,2,1,5.969305288,0
1,16.5,82.5,1,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,45,13.5793784,0.015375016,-1.252900206,0.468602342,0.311404757,9.636144471,5.82947623,-0.169149396,23.87722115,0,19.17814874,44.91424459,-3.513750844,12.24789031,2,1,5.969305288,0
1,49.5,49.5,1,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,45,13.5793784,0.015375016,-1.252900206,0.468602342,0.311404757,9.636144471,5.82947623,-0.169149396,23.87722115,0,19.17814874,44.91424459,-3.513750844,12.24789031,2,1,11.93861058,0
1,24.8,74.3,0.9,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,45,13.5793784,0.015375016,-1.252900206,0.468602342,0.311404757,9.636144471,5.82947623,-0.169149396,23.87722115,0,19.17814874,44.91424459,-3.513750844,12.24789031,2,1,11.93861058,0
1,16.5,82.5,1,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,45,13.5793784,0.015375016,-1.252900206,0.468602342,0.311404757,9.636144471,5.82947623,-0.169149396,23.87722115,0,19.17814874,44.91424459,-3.513750844,12.24789031,2,1,11.93861058,0
0,25,75,0,2,25,40,75,90,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,130,12.01320248,0.092689437,-1.065231481,0.481033607,0.311070783,9.696116075,5.807390273,-0.160989429,17.90791586,0,14.38361155,0,-1.972063492,6.452919737,0,0,14.3633553,0.701292676
1,16.7,83.3,0,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,130,12.01320248,0.092689437,-1.065231481,0.481033607,0.311070783,9.696116075,5.807390273,-0.160989429,17.90791586,0,14.38361155,0,-1.972063492,6.452919737,0,0,14.3633553,0.701292676
1,16.5,82.5,1,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,130,12.01320248,0.092689437,-1.065231481,0.481033607,0.311070783,9.696116075,5.807390273,-0.160989429,17.90791586,0,14.38361155,0,-1.972063492,6.452919737,0,0,29.55728603,0
1,16.5,82.5,1,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,130,12.01320248,0.092689437,-1.065231481,0.481033607,0.311070783,9.696116075,5.807390273,-0.160989429,17.90791586,0,14.38361155,0,-1.972063492,6.452919737,0,0,5.969305288,0
1,16.5,82.5,1,2,25,40,75,180,0.064241071,-0.480985214,0.480985214,2.355887944,3.397616958,10.423316,0,0,4.794537184,0,23.7625527,5.687386275,9.901064579,40.54595762,0,0,6.420821623,0,23.20187978,11.07583268,11.21535881,49.33,4.794537184,6.420821623,26.98349067,36.39820241,5.316788604,28.30840718,12.94177466,0,0,0.071428571,0,2,5,0,0,0,0,4.3641,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,130,12.01320248,0.092689437,-1.065231481,0.481033607,0.311070783,9.696116075,5.807390273,-0.160989429,17.90791586,0,14.38361155,0,-1.972063492,6.452919737,0,0,11.93861058,0
0,25,75,0,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,70,14.23961392,0.00186207,-0.80801985,0.462332233,0.302403316,9.888116957,5.785271702,-0.156117715,11.93861058,0,33.8737505,19.59963892,0,7.43289591,0,0,14.3633553,0.701292676
1,16.7,83.3,0,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,70,14.23961392,0.00186207,-0.80801985,0.462332233,0.302403316,9.888116957,5.785271702,-0.156117715,11.93861058,0,33.8737505,19.59963892,0,7.43289591,0,0,14.3633553,0.701292676
0,16.7,83.3,0,2,25,40,75,180,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,70,14.23961392,0.00186207,-0.80801985,0.462332233,0.302403316,9.888116957,5.785271702,-0.156117715,11.93861058,0,33.8737505,19.59963892,0,7.43289591,0,0,14.3633553,0.701292676
0,16.5,82.5,1,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,70,14.23961392,0.00186207,-0.80801985,0.462332233,0.302403316,9.888116957,5.785271702,-0.156117715,11.93861058,0,33.8737505,19.59963892,0,7.43289591,0,0,29.55728603,0
0,16.5,82.5,1,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,70,14.23961392,0.00186207,-0.80801985,0.462332233,0.302403316,9.888116957,5.785271702,-0.156117715,11.93861058,0,33.8737505,19.59963892,0,7.43289591,0,0,11.93861058,0
1,16.7,83.3,0,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,16.7,83.3,0,2,25,40,75,180,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,16.5,82.5,1,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,29.55728603,0
0,16.5,82.5,1,2,25,40,75,180,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,29.55728603,0
0,16.5,82.5,1,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,5.969305288,0
0,16.5,82.5,1,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,11.93861058,0
0,25,75,0,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,163,10.66,0.208333333,0.208333333,0.319671229,0.226055117,10.38004459,5.784446402,-0.124969213,0,0,4.794537184,0,0,4.36162037,0,0,14.3633553,0.701292676
0,16.7,83.3,0,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,163,10.66,0.208333333,0.208333333,0.319671229,0.226055117,10.38004459,5.784446402,-0.124969213,0,0,4.794537184,0,0,4.36162037,0,0,14.3633553,0.701292676
0,24.8,74.3,0.9,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,163,10.66,0.208333333,0.208333333,0.319671229,0.226055117,10.38004459,5.784446402,-0.124969213,0,0,4.794537184,0,0,4.36162037,0,0,29.55728603,0
0,16.5,82.5,1,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,163,10.66,0.208333333,0.208333333,0.319671229,0.226055117,10.38004459,5.784446402,-0.124969213,0,0,4.794537184,0,0,4.36162037,0,0,29.55728603,0
1,25,75,0,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,14.3633553,0.701292676
0,25,75,0,2,25,40,75,180,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,14.3633553,0.701292676
1,16.7,83.3,0,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,14.3633553,0.701292676
0,16.7,83.3,0,2,25,40,75,180,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,14.3633553,0.701292676
1,24.8,74.3,0.9,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,29.55728603,0
0,24.8,74.3,0.9,2,25,40,75,180,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,29.55728603,0
1,16.5,82.5,1,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,29.55728603,0
0,16.5,82.5,1,2,25,40,75,180,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,29.55728603,0
1,16.5,82.5,1,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,5.969305288,0
0,16.5,82.5,1,2,25,40,75,180,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,5.969305288,0
1,16.5,82.5,1,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,11.93861058,0
0,16.5,82.5,1,2,25,40,75,180,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,120,12.82572922,0.055981771,-1.569986372,0.481218929,0.306221438,9.948783081,5.761521085,-0.387893507,23.87722115,0,34.49773092,0,0,3.011681888,0,0,11.93861058,0
0,16.7,83.3,0,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,177,11.81012813,0.083477036,-1.522275551,0.391019003,0.186995304,9.95116606,4.984256863,-0.388090575,0,0,30.63916437,0,0,1.173571586,0,0,14.3633553,0.701292676
0,16.7,83.3,0,2,25,40,75,90,0.473518519,-0.350883837,0.350883837,2.30525079,1.569155278,5.733667477,0,0,4.899909731,0,23.25963712,0,4.794537184,29.55792728,0,5.733667477,0,0,0,6.031114512,0,46.33,4.794537184,0,0,4.899909731,0,5.733667477,0,0,0,0,0,1,3,0,0,0,0,3.3872,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,45,13.5793784,0.015375016,-1.252900206,0.468602342,0.311404757,9.636144471,5.82947623,-0.169149396,23.87722115,0,19.17814874,44.91424459,-3.513750844,12.24789031,2,1,14.3633553,0.701292676
